XCoord;YCoord
-77014,934;-347679,678
-76816,803;-347704,207
-76618,771;-347729,526
-76420,842;-347755,635
-76223,019;-347782,535
-76025,304;-347810,223
-75827,702;-347838,700
-75630,215;-347867,966
-75432,846;-347898,019
-75235,599;-347928,860
-75038,476;-347960,488
-74841,481;-347992,902
-74644,617;-348026,102
-74447,888;-348060,087
-74251,295;-348094,857
-74054,843;-348130,411
-73858,534;-348166,750
-73662,371;-348203,871
-73466,359;-348241,774
-73270,499;-348280,460
-73074,795;-348319,927
-72879,250;-348360,175
-72683,868;-348401,202
-72488,650;-348443,009
-72293,602;-348485,595
-72098,724;-348528,959
-71904,021;-348573,100
-71709,496;-348618,018
-71515,152;-348663,712
-71320,991;-348710,181
-71127,018;-348757,424
-70933,234;-348805,441
-70739,644;-348854,231
-70546,250;-348903,793
-70353,056;-348954,127
-70160,063;-349005,231
-69967,277;-349057,105
-69774,698;-349109,748
-69582,332;-349163,159
-69390,180;-349217,337
-69198,246;-349272,281
-69006,532;-349327,991
-68815,043;-349384,466
-68623,780;-349441,704
-68432,747;-349499,706
-68241,948;-349558,469
-68051,384;-349617,993
-67861,059;-349678,277
-67670,977;-349739,320
-67481,139;-349801,121
-67291,550;-349863,679
-67102,212;-349926,994
-66913,128;-349991,063
-66724,301;-350055,887
-66535,735;-350121,463
-66347,431;-350187,792
-66159,394;-350254,871
-65971,626;-350322,701
-65784,130;-350391,279
-65596,910;-350460,604
-65409,967;-350530,677
-65223,306;-350601,495
-65036,928;-350673,057
-64850,838;-350745,362
-64665,038;-350818,409
-64479,531;-350892,198
-64294,320;-350966,726
-64109,407;-351041,992
-63910,488;-351028,199
-63711,516;-351015,201
-63512,493;-351002,996
-63313,423;-350991,586
-63114,310;-350980,971
-62915,155;-350971,151
-62715,963;-350962,126
-62516,736;-350953,895
-62317,478;-350946,461
-62118,192;-350939,821
-61918,881;-350933,977
-61719,549;-350928,929
-61520,198;-350924,676
-61320,831;-350921,219
-61121,452;-350918,558
-60922,064;-350916,693
-60722,671;-350915,623
-60523,274;-350915,350
-60323,879;-350915,872
-60124,486;-350917,191
-59925,101;-350919,305
-59725,726;-350922,215
-59526,364;-350925,921
-59327,018;-350930,422
-59127,692;-350935,720
-58928,388;-350941,812
-58729,111;-350948,701
-58529,862;-350956,384
-58330,646;-350964,863
-58131,465;-350974,137
-57932,323;-350984,206
-57733,223;-350995,070
-57534,167;-351006,729
-57335,160;-351019,182
-57136,204;-351032,429
-56937,303;-351046,470
-56738,459;-351061,305
-56539,676;-351076,933
-56340,956;-351093,355
-56142,304;-351110,570
-55943,723;-351128,578
-55745,214;-351147,378
-55546,783;-351166,971
-55348,431;-351187,355
-55150,162;-351208,531
-54951,979;-351230,498
-54753,886;-351253,256
-54555,885;-351276,805
-54357,979;-351301,144
-54160,172;-351326,272
-53962,467;-351352,190
-53764,867;-351378,897
-53567,376;-351406,392
-53369,995;-351434,675
-53172,729;-351463,747
-52975,581;-351493,605
-52778,553;-351524,250
-52581,650;-351555,681
-52384,873;-351587,897
-52188,226;-351620,899
-51991,713;-351654,686
-51795,336;-351689,257
-51599,099;-351724,611
-51403,005;-351760,748
-51207,056;-351797,668
-51011,256;-351835,370
-50815,608;-351873,853
-50620,116;-351913,116
-50424,781;-351953,160
-50229,608;-351993,982
-50034,600;-352035,584
-49839,759;-352077,964
-49645,089;-352121,121
-49450,593;-352165,054
-49256,273;-352209,764
-49062,134;-352255,249
-48868,178;-352301,509
-48674,408;-352348,542
-48480,827;-352396,348
-48287,438;-352444,927
-48094,245;-352494,277
-47901,251;-352544,399
-47708,458;-352595,289
-47515,870;-352646,950
-47323,489;-352699,378
-47131,320;-352752,574
-46939,364;-352806,536
-46747,625;-352861,265
-46556,106;-352916,758
-46364,810;-352973,015
-46173,740;-353030,036
-45982,900;-353087,818
-45792,291;-353146,362
-45601,918;-353205,666
-45411,783;-353265,730
-45221,889;-353326,552
-45032,240;-353388,131
-44842,837;-353450,467
-44653,686;-353513,559
-44464,787;-353577,405
-44276,145;-353642,005
-44087,762;-353707,357
-43899,641;-353773,460
-43711,786;-353840,314
-43524,200;-353907,917
-43336,884;-353976,268
-43149,843;-354045,367
-42963,079;-354115,211
-42776,596;-354185,801
-42590,395;-354257,134
-42404,481;-354329,210
-42218,856;-354402,027
-42033,524;-354475,585
-41848,486;-354549,882
-41663,746;-354624,917
-41479,308;-354700,689
-41295,173;-354777,196
-41111,345;-354854,438
-40927,827;-354932,413
-40744,621;-355011,120
-40561,732;-355090,557
-40379,160;-355170,724
-40196,910;-355251,619
-40014,985;-355333,240
-39833,387;-355415,588
-39652,119;-355498,659
-39471,184;-355582,453
-39290,584;-355666,969
-39110,324;-355752,205
-38930,405;-355838,160
-38750,831;-355924,832
-38571,604;-356012,221
-38392,728;-356100,324
-38214,204;-356189,140
-38036,037;-356278,669
-37858,228;-356368,908
-37680,781;-356459,855
-37503,698;-356551,511
-37326,983;-356643,872
-37150,638;-356736,938
-36974,665;-356830,707
-36799,068;-356925,178
-36623,850;-357020,349
-36449,013;-357116,219
-36274,560;-357212,786
-36100,494;-357310,048
-35926,817;-357408,005
-35753,533;-357506,653
-35580,644;-357605,993
-35408,153;-357706,022
-35236,063;-357806,739
-35064,376;-357908,142
-34893,095;-358010,229
-34722,223;-358112,999
-34551,762;-358216,451
-34381,716;-358320,582
-34212,087;-358425,391
-34042,877;-358530,876
-33874,090;-358637,036
-33705,728;-358743,868
-27753,526;-362533,939
-27215,850;-362374,538
-25846,426;-362017,968
-24467,460;-361700,294
-23080,057;-361421,770
-21685,327;-361182,619
-20458,621;-361005,657
-16788,147;-360522,519
-9194,833;-358110,948
-9004,993;-358051,016
-8814,915;-357991,844
-8624,602;-357933,431
-8434,057;-357875,778
-8243,283;-357818,887
-8052,284;-357762,758
-7861,062;-357707,393
-7669,621;-357652,791
-7477,963;-357598,955
-7286,092;-357545,884
-7094,010;-357493,580
-6901,721;-357442,043
-6709,228;-357391,275
-6516,533;-357341,275
-6323,640;-357292,046
-6130,553;-357243,587
-5937,273;-357195,900
-5743,804;-357148,985
-5550,150;-357102,843
-5356,313;-357057,475
-5162,296;-357012,881
-4968,103;-356969,062
-4773,736;-356926,019
-4579,199;-356883,753
-4384,494;-356842,264
-4189,626;-356801,553
-3994,596;-356761,620
-3799,409;-356722,466
-3604,067;-356684,092
-3408,573;-356646,499
-3212,931;-356609,687
-3017,143;-356573,656
-2821,212;-356538,407
-2625,143;-356503,941
-2428,937;-356470,258
-2232,599;-356437,359
-2036,131;-356405,245
-1839,536;-356373,915
-1642,817;-356343,371
-1445,978;-356313,612
-1249,022;-356284,640
-1051,952;-356256,454
-854,771;-356229,056
-657,482;-356202,445
-460,088;-356176,622
-262,592;-356151,588
-64,999;-356127,343
132,690;-356103,887
330,471;-356081,221
528,341;-356059,344
726,297;-356038,258
924,336;-356017,963
1122,454;-355998,459
1320,648;-355979,746
1518,915;-355961,825
1717,253;-355944,695
1915,657;-355928,358
2114,125;-355912,813
2312,653;-355898,061
2511,239;-355884,102
2709,878;-355870,936
2908,569;-355858,563
3107,308;-355846,984
3306,091;-355836,199
3504,916;-355826,207
3703,779;-355817,010
3902,677;-355808,607
4101,607;-355800,998
4300,566;-355794,183
4499,551;-355788,164
4698,558;-355782,938
4897,585;-355778,508
5096,627;-355774,873
5295,682;-355772,032
5494,748;-355769,986
5693,819;-355768,736
5892,894;-355768,280
6091,970;-355768,619
6291,042;-355769,753
6490,109;-355771,683
6689,166;-355774,407
6888,210;-355777,926
7087,239;-355782,240
7286,249;-355787,349
7485,237;-355793,252
7684,200;-355799,950
7883,135;-355807,442
8082,038;-355815,729
8280,907;-355824,810
8479,737;-355834,685
8678,527;-355845,355
8866,396;-355784,420
9054,509;-355724,243
9242,863;-355664,824
9431,455;-355606,164
9620,281;-355548,265
9809,340;-355491,127
9998,627;-355434,750
10188,140;-355379,137
10377,875;-355324,288
10567,829;-355270,204
10758,000;-355216,886
10948,384;-355164,334
11138,979;-355112,549
11329,780;-355061,533
11520,786;-355011,286
11711,992;-354961,808
11903,396;-354913,102
12094,995;-354865,167
12286,785;-354818,004
12478,764;-354771,614
12670,928;-354725,999
12863,274;-354681,157
13055,799;-354637,091
13248,501;-354593,801
13441,375;-354551,288
13634,419;-354509,552
13827,629;-354468,594
14021,003;-354428,414
14214,538;-354389,015
14408,229;-354350,395
14602,074;-354312,555
14796,071;-354275,497
14990,215;-354239,221
15184,503;-354203,728
16493,045;-353966,574
17953,534;-353387,734
18138,377;-353314,899
18323,508;-353242,799
18508,925;-353171,436
18694,623;-353100,809
18880,600;-353030,922
19066,854;-352961,773
19253,380;-352893,365
19440,178;-352825,699
19627,242;-352758,776
19814,571;-352692,597
20002,162;-352627,162
20190,011;-352562,473
20378,116;-352498,532
20566,473;-352435,338
20755,080;-352372,893
20943,933;-352311,198
21133,030;-352250,254
21322,368;-352190,062
21511,943;-352130,623
21701,754;-352071,937
21891,795;-352014,006
22082,066;-351956,831
22272,562;-351900,412
22463,281;-351844,750
22654,220;-351789,847
22845,375;-351735,703
23036,744;-351682,319
23228,323;-351629,696
23420,110;-351577,834
23612,102;-351526,735
23804,295;-351476,399
23996,686;-351426,827
24189,273;-351378,020
24382,053;-351329,979
24575,022;-351282,704
24768,177;-351236,196
24961,515;-351190,456
25155,034;-351145,485
25348,730;-351101,283
25542,600;-351057,851
25736,641;-351015,190
25930,850;-350973,300
26125,224;-350932,182
26319,759;-350891,836
26514,454;-350852,264
26709,304;-350813,466
26904,307;-350775,443
27099,459;-350738,194
27294,758;-350701,722
27490,200;-350666,025
27685,783;-350631,106
27881,503;-350596,964
28077,356;-350563,600
28273,341;-350531,014
28469,454;-350499,208
28665,692;-350468,181
28862,051;-350437,933
29058,529;-350408,467
29255,123;-350379,781
29451,829;-350351,877
29648,644;-350324,754
29845,566;-350298,414
30042,590;-350272,857
30239,715;-350248,082
30436,936;-350224,091
30634,252;-350200,884
30831,658;-350178,461
31029,151;-350156,823
31226,729;-350135,970
31424,388;-350115,901
31622,126;-350096,619
31819,938;-350078,122
32017,822;-350060,411
32215,776;-350043,487
32413,794;-350027,350
32611,876;-350011,999
32810,017;-349997,436
33008,214;-349983,660
33206,464;-349970,672
33404,765;-349958,471
33603,112;-349947,059
33801,503;-349936,435
33999,935;-349926,599
34198,404;-349917,552
34396,908;-349909,293
34595,442;-349901,824
34794,005;-349895,143
34992,593;-349889,251
35191,203;-349884,149
35389,832;-349879,835
35588,476;-349876,311
35787,132;-349873,576
35985,798;-349871,631
36184,470;-349870,475
36383,145;-349870,109
40673,150;-349870,718
40868,943;-349871,074
41064,732;-349872,203
41260,515;-349874,105
41456,290;-349876,780
41652,052;-349880,229
41847,799;-349884,450
42043,528;-349889,444
42239,235;-349895,212
42434,919;-349901,752
42630,575;-349909,065
42826,200;-349917,150
43021,792;-349926,008
43217,348;-349935,638
43412,864;-349946,041
43608,337;-349957,215
43803,765;-349969,161
43999,144;-349981,879
44194,472;-349995,368
44389,744;-350009,629
44584,959;-350024,661
44780,113;-350040,463
44975,203;-350057,036
45170,226;-350074,379
45365,179;-350092,492
45560,058;-350111,375
45754,862;-350131,028
45949,587;-350151,449
46144,229;-350172,640
46338,787;-350194,599
46533,256;-350217,326
46727,634;-350240,820
46921,917;-350265,083
47116,103;-350290,112
47310,189;-350315,908
47504,172;-350342,470
47698,048;-350369,798
47891,814;-350397,891
48085,468;-350426,749
48279,007;-350456,372
48472,427;-350486,759
48665,726;-350517,910
48858,900;-350549,823
49051,947;-350582,499
49244,863;-350615,938
49437,645;-350650,137
49617,861;-350564,528
49798,417;-350479,640
49979,311;-350395,472
50160,539;-350312,028
50342,098;-350229,308
50523,987;-350147,313
50706,201;-350066,045
50888,739;-349985,504
51071,596;-349905,694
51254,771;-349826,614
51438,259;-349748,265
51622,059;-349670,650
51806,168;-349593,769
51990,582;-349517,624
52175,298;-349442,216
52360,314;-349367,545
52545,627;-349293,614
52731,233;-349220,423
52917,130;-349147,974
53103,315;-349076,267
53289,784;-349005,304
53476,535;-348935,087
53663,566;-348865,615
53850,872;-348796,890
54038,450;-348728,914
54226,299;-348661,687
54414,415;-348595,210
54602,794;-348529,485
54791,434;-348464,513
54980,333;-348400,294
55169,486;-348336,830
55358,890;-348274,121
55548,544;-348212,169
55738,444;-348150,975
55928,586;-348090,539
56118,968;-348030,862
56309,587;-347971,947
56500,439;-347913,792
56691,522;-347856,400
56882,833;-347799,771
57074,368;-347743,907
57266,125;-347688,807
57458,100;-347634,473
57650,290;-347580,907
57842,693;-347528,107
58035,305;-347476,077
58228,123;-347424,815
58421,145;-347374,324
58614,366;-347324,604
58807,784;-347275,655
59001,396;-347227,479
59195,199;-347180,077
59389,190;-347133,448
59583,365;-347087,594
59777,722;-347042,516
59972,257;-346998,214
60166,968;-346954,689
60361,850;-346911,941
60556,902;-346869,972
60752,120;-346828,782
60947,500;-346788,371
61143,041;-346748,741
61338,738;-346709,892
61534,588;-346671,824
61730,589;-346634,538
61926,737;-346598,036
62123,030;-346562,316
62319,463;-346527,380
62516,034;-346493,229
62712,740;-346459,863
62909,578;-346427,282
63106,544;-346395,488
63303,636;-346364,479
63500,850;-346334,258
63698,183;-346304,825
63895,631;-346276,179
64093,193;-346248,322
64290,864;-346221,254
64488,642;-346194,975
64686,523;-346169,486
64884,504;-346144,787
65082,582;-346120,879
65280,754;-346097,761
65479,017;-346075,435
65677,367;-346053,900
65875,802;-346033,158
66074,318;-346013,208
66272,912;-345994,050
66471,581;-345975,685
66670,321;-345958,114
66869,131;-345941,336
67068,005;-345925,352
67266,942;-345910,162
67465,938;-345895,766
67664,990;-345882,165
67864,094;-345869,359
68063,248;-345857,347
68262,448;-345846,131
68461,692;-345835,709
68660,975;-345826,084
68860,296;-345817,254
69059,650;-345809,219
69259,034;-345801,981
69458,446;-345795,539
69657,882;-345789,893
69857,339;-345785,042
70056,814;-345780,989
70256,303;-345777,731
70455,804;-345775,270
70655,313;-345773,606
70854,827;-345772,738
71054,343;-345772,666
71253,857;-345773,391
71453,367;-345774,912
71652,870;-345777,230
71852,361;-345780,344
72051,839;-345784,254
72251,299;-345788,961
72450,739;-345794,464
72650,156;-345800,763
72849,545;-345807,858
73048,905;-345815,749
73248,232;-345824,436
73447,522;-345833,919
73646,773;-345844,197
73845,981;-345855,270
74045,144;-345867,139
74244,258;-345879,802
74443,319;-345893,260
74642,325;-345907,513
74841,273;-345922,560
75040,159;-345938,402
75238,980;-345955,037
75437,733;-345972,465
75636,415;-345990,687
75835,023;-346009,702
76033,553;-346029,510
76232,003;-346050,110
76430,368;-346071,502
76628,647;-346093,686
76826,836;-346116,661
77024,931;-346140,427
77222,930;-346164,984
77420,829;-346190,331
77618,626;-346216,467
77816,316;-346243,394
78013,898;-346271,109
78211,367;-346299,612
78408,721;-346328,904
78605,957;-346358,984
78803,070;-346389,850
79000,059;-346421,503
79196,920;-346453,943
79393,650;-346487,168
79590,246;-346521,178
79786,705;-346555,972
79983,023;-346591,551
80179,197;-346627,913
80375,225;-346665,058
80571,103;-346702,985
80766,827;-346741,693
80962,396;-346781,183
81157,806;-346821,453
81353,053;-346862,503
81548,135;-346904,332
81743,048;-346946,940
81937,790;-346990,325
82132,357;-347034,487
82326,746;-347079,426
82520,954;-347125,141
82714,978;-347171,630
82908,815;-347218,893
83102,461;-347266,930
83295,915;-347315,740
83489,172;-347365,321
83682,229;-347415,674
83875,084;-347466,796
84067,734;-347518,689
84260,174;-347571,350
84452,403;-347624,779
84644,417;-347678,974
84836,214;-347733,936
85027,789;-347789,663
85219,140;-347846,154
85410,264;-347903,409
